image_path,iod,miod,is_lv3,od_threshold_used,dilate_radius_used,low_iod,low_miod,low_both,figure_path
data\raw\train\IHC\03353_train_3+.png,290940.375,0.8596893548965454,1,0.25,0,0,0,0,
data\raw\train\IHC\03354_train_2+.png,7208.28271484375,0.08241428434848785,0,0.2,2,0,0,0,
data\raw\train\IHC\03355_train_2+.png,9453.8251953125,0.009015870280563831,0,0.2,2,0,1,0,
data\raw\train\IHC\03356_train_3+.png,8956.2841796875,0.03097420372068882,1,0.25,0,0,1,0,
data\raw\train\IHC\03357_train_1+.png,1175693.5,1.1212286949157715,0,0.2,2,0,0,0,
data\raw\train\IHC\03358_train_1+.png,251107.71875,1.1309987306594849,0,0.2,2,0,0,0,
data\raw\train\IHC\03359_train_1+.png,147527.3125,1.2448827028274536,0,0.2,2,0,0,0,
data\raw\train\IHC\03360_train_1+.png,736656.25,0.7025301456451416,0,0.2,2,0,0,0,
data\raw\train\IHC\03361_train_3+.png,356717.59375,1.022579312324524,1,0.25,0,0,0,0,
data\raw\train\IHC\03362_train_2+.png,340458.6875,0.8089517951011658,0,0.2,2,0,0,0,
data\raw\train\IHC\03363_train_3+.png,420447.84375,1.2745941877365112,1,0.25,0,0,0,0,
data\raw\train\IHC\03364_train_2+.png,593369.0,0.7385199069976807,0,0.2,2,0,0,0,
data\raw\train\IHC\03365_train_2+.png,6132.23095703125,0.02287898398935795,0,0.2,2,0,1,0,
data\raw\train\IHC\03366_train_2+.png,50202.62109375,0.04787695035338402,0,0.2,2,0,1,0,
data\raw\train\IHC\03367_train_2+.png,215.11306762695312,0.00020514780771918595,0,0.2,2,1,1,1,
data\raw\train\IHC\03368_train_2+.png,5.482948381541064e-06,5.228947049656929e-12,0,0.2,2,1,1,1,
data\raw\train\IHC\03369_train_1+.png,312578.59375,0.2980981767177582,0,0.2,2,0,0,0,
data\raw\train\IHC\03370_train_3+.png,1869218.875,1.794819951057434,1,0.25,0,0,0,0,
data\raw\train\IHC\03371_train_3+.png,393112.0,0.6416447758674622,1,0.25,0,0,0,0,
data\raw\train\IHC\03372_train_1+.png,38115.953125,0.9301565289497375,0,0.2,2,0,0,0,
data\raw\train\IHC\03373_train_3+.png,451110.9375,0.43021291494369507,1,0.25,0,0,0,0,
data\raw\train\IHC\03374_train_1+.png,1456074.625,1.3886209726333618,0,0.2,2,0,0,0,
data\raw\train\IHC\03375_train_2+.png,1443079.875,1.3762282133102417,0,0.2,2,0,0,0,
data\raw\train\IHC\03376_train_2+.png,3952.0849609375,0.0037690019235014915,0,0.2,2,0,1,0,
data\raw\train\IHC\03377_train_2+.png,193814.078125,0.934467077255249,0,0.2,2,0,0,0,
data\raw\train\IHC\03378_train_2+.png,0.0009236112236976624,8.808243023850082e-10,0,0.2,2,1,1,1,
data\raw\train\IHC\03379_train_2+.png,20250.1875,0.6336302161216736,0,0.2,2,0,0,0,
data\raw\train\IHC\03380_train_2+.png,62876.42578125,0.3337124288082123,0,0.2,2,0,0,0,
data\raw\train\IHC\03381_train_1+.png,54778.28125,0.33395689725875854,0,0.2,2,0,0,0,
data\raw\train\IHC\03382_train_3+.png,130141.0625,0.1566324681043625,1,0.25,0,0,0,0,
data\raw\train\IHC\03383_train_3+.png,2455954.5,2.355750322341919,1,0.25,0,0,0,0,
data\raw\train\IHC\03384_train_2+.png,100574.984375,1.0056794881820679,0,0.2,2,0,0,0,
data\raw\train\IHC\03385_train_2+.png,37401.171875,0.25772228837013245,0,0.2,2,0,0,0,
data\raw\train\IHC\03386_train_2+.png,2062372.375,1.9668315649032593,0,0.2,2,0,0,0,
data\raw\train\IHC\03387_train_3+.png,26152.125,0.024944892153143883,1,0.25,0,0,1,0,
data\raw\train\IHC\03388_train_1+.png,1695.5509033203125,0.0016170033486559987,0,0.2,2,0,1,0,
data\raw\train\IHC\03389_train_3+.png,3600.93408203125,0.006764489691704512,1,0.25,0,0,1,0,
data\raw\train\IHC\03390_train_2+.png,305378.84375,1.5331032276153564,0,0.2,2,0,0,0,
data\raw\train\IHC\03391_train_2+.png,7190.94287109375,0.15731662511825562,0,0.2,2,0,0,0,
data\raw\train\IHC\03392_train_3+.png,23108.833984375,1.286396861076355,1,0.25,0,0,0,0,
data\raw\train\IHC\03393_train_2+.png,1227847.375,1.1709665060043335,0,0.2,2,0,0,0,
data\raw\train\IHC\03394_train_2+.png,26618.484375,0.03606884554028511,0,0.2,2,0,1,0,
data\raw\train\IHC\03395_train_1+.png,18796.57421875,0.19556337594985962,0,0.2,2,0,0,0,
data\raw\train\IHC\03396_train_2+.png,138833.640625,0.9011133909225464,0,0.2,2,0,0,0,
data\raw\train\IHC\03397_train_0.png,171270.71875,0.6232694983482361,0,0.2,2,0,0,0,
data\raw\train\IHC\03398_train_2+.png,88112.9453125,0.13489924371242523,0,0.2,2,0,0,0,
data\raw\train\IHC\03399_train_0.png,1142280.0,1.2739689350128174,0,0.2,2,0,0,0,
data\raw\train\IHC\03400_train_2+.png,117217.1171875,0.9544746279716492,0,0.2,2,0,0,0,
data\raw\train\IHC\03401_train_1+.png,46958.26171875,0.7910758256912231,0,0.2,2,0,0,0,
data\raw\train\IHC\03402_train_1+.png,139.86251831054688,0.00013338329154066741,0,0.2,2,1,1,1,
data\raw\train\IHC\03403_train_2+.png,102515.8125,0.7097123265266418,0,0.2,2,0,0,0,
data\raw\train\IHC\03404_train_1+.png,15866.072265625,0.3474525213241577,0,0.2,2,0,0,0,
data\raw\train\IHC\03405_train_2+.png,432125.34375,0.41210684180259705,0,0.2,2,0,0,0,
data\raw\train\IHC\03406_train_3+.png,194042.46875,0.18510787189006805,1,0.25,0,0,0,0,
data\raw\train\IHC\03407_train_2+.png,131537.46875,0.12544390559196472,0,0.2,2,0,0,0,
data\raw\train\IHC\03408_train_1+.png,21761.546875,0.06330724060535431,0,0.2,2,0,0,0,
data\raw\train\IHC\03409_train_3+.png,10424.884765625,0.01791001856327057,1,0.25,0,0,1,0,
data\raw\train\IHC\03410_train_2+.png,21026.0703125,1.518566370010376,0,0.2,2,0,0,0,
data\raw\train\IHC\03411_train_1+.png,0.00018880674906540662,1.8006014734783804e-10,0,0.2,2,1,1,1,
data\raw\train\IHC\03412_train_3+.png,23664.591796875,0.022568916901946068,1,0.25,0,0,1,0,
data\raw\train\IHC\03413_train_2+.png,24565.501953125,0.11785010993480682,0,0.2,2,0,0,0,
data\raw\train\IHC\03414_train_2+.png,526.0948486328125,0.000501723145134747,0,0.2,2,0,1,0,
data\raw\train\IHC\03415_train_2+.png,198781.0625,0.22458751499652863,0,0.2,2,0,0,0,
data\raw\train\IHC\03416_train_3+.png,765486.125,0.7300780415534973,1,0.25,0,0,0,0,
data\raw\train\IHC\03417_train_3+.png,104370.0,0.10002357512712479,1,0.25,0,0,0,0,
data\raw\train\IHC\03418_train_3+.png,223385.890625,0.21347346901893616,1,0.25,0,0,0,0,
data\raw\train\IHC\03419_train_3+.png,564560.0625,0.5890288949012756,1,0.25,0,0,0,0,
data\raw\train\IHC\03420_train_2+.png,5902.8681640625,0.005629413761198521,0,0.2,2,0,1,0,
data\raw\train\IHC\03422_train_3+.png,3781.828369140625,0.026621907949447632,1,0.25,0,0,1,0,
data\raw\train\IHC\03424_train_2+.png,10374.515625,0.01579338312149048,0,0.2,2,0,1,0,
data\raw\train\IHC\03425_train_3+.png,416399.21875,0.4002930223941803,1,0.25,0,0,0,0,
data\raw\train\IHC\03426_train_1+.png,759064.5625,0.7239003777503967,0,0.2,2,0,0,0,
data\raw\train\IHC\03427_train_2+.png,3423.531494140625,0.0032649340573698282,0,0.2,2,0,1,0,
data\raw\train\IHC\03428_train_2+.png,139961.921875,0.4518325924873352,0,0.2,2,0,0,0,
data\raw\train\IHC\03429_train_2+.png,1668.62109375,0.0015913210809230804,0,0.2,2,0,1,0,
data\raw\train\IHC\03430_train_2+.png,507971.84375,0.7072078585624695,0,0.2,2,0,0,0,
data\raw\train\IHC\03431_train_2+.png,19706.26953125,0.11099434643983841,0,0.2,2,0,0,0,
data\raw\train\IHC\03432_train_3+.png,14318.060546875,0.07944503426551819,1,0.25,0,0,0,0,
data\raw\train\IHC\03433_train_1+.png,4.079396967426874e-05,3.890416114260553e-11,0,0.2,2,1,1,1,
data\raw\train\IHC\03434_train_2+.png,5919.47705078125,0.005645253229886293,0,0.2,2,0,1,0,
data\raw\train\IHC\03435_train_1+.png,1420786.5,1.3549675941467285,0,0.2,2,0,0,0,
data\raw\train\IHC\03436_train_3+.png,89498.5234375,0.08558383584022522,1,0.25,0,0,0,0,
data\raw\train\IHC\03437_train_1+.png,222688.59375,0.21237239241600037,0,0.2,2,0,0,0,
data\raw\train\IHC\03438_train_2+.png,36057.91796875,0.034387510269880295,0,0.2,2,0,1,0,
data\raw\train\IHC\03439_train_3+.png,0.7737756967544556,7.382538456113252e-07,1,0.25,0,1,1,1,
data\raw\train\IHC\03440_train_2+.png,248357.71875,1.4064884185791016,0,0.2,2,0,0,0,
data\raw\train\IHC\03441_train_1+.png,33239.4921875,0.03169964998960495,0,0.2,2,0,1,0,
data\raw\train\IHC\03443_train_2+.png,16468.48828125,0.5536370873451233,0,0.2,2,0,0,0,
data\raw\train\IHC\03444_train_3+.png,379512.8125,0.4195658266544342,1,0.25,0,0,0,0,
data\raw\train\IHC\03446_train_2+.png,5356.9169921875,0.005108754150569439,0,0.2,2,0,1,0,
data\raw\train\IHC\03447_train_2+.png,11800.685546875,0.01125401072204113,0,0.2,2,0,1,0,
data\raw\train\IHC\03449_train_3+.png,3597.562744140625,0.0034348799381405115,1,0.25,0,0,1,0,
data\raw\train\IHC\03450_train_2+.png,87431.625,0.6631445288658142,0,0.2,2,0,0,0,
data\raw\train\IHC\03451_train_3+.png,409426.15625,0.39070773124694824,1,0.25,0,0,0,0,
data\raw\train\IHC\03452_train_2+.png,579681.5,0.8070276379585266,0,0.2,2,0,0,0,
data\raw\train\IHC\03453_train_2+.png,3802.876220703125,0.0036267053801566362,0,0.2,2,0,1,0,
data\raw\train\IHC\03454_train_1+.png,329558.6875,1.951957106590271,0,0.2,2,0,0,0,
data\raw\train\IHC\03455_train_2+.png,85454.75,0.08149600028991699,0,0.2,2,0,0,0,
data\raw\train\IHC\03457_train_2+.png,1112785.25,1.061234712600708,0,0.2,2,0,0,0,
data\raw\train\IHC\03458_train_1+.png,307.6075744628906,0.00029335744329728186,0,0.2,2,1,1,1,
data\raw\train\IHC\03459_train_0.png,18905.634765625,0.7225543856620789,0,0.2,2,0,0,0,
data\raw\train\IHC\03460_train_1+.png,84214.171875,0.7329727411270142,0,0.2,2,0,0,0,
data\raw\train\IHC\03461_train_3+.png,3627.160400390625,0.00754661625251174,1,0.25,0,0,1,0,
data\raw\train\IHC\03462_train_3+.png,80399.640625,0.7889743447303772,1,0.25,0,0,0,0,
data\raw\train\IHC\03463_train_2+.png,104063.6015625,0.09924278408288956,0,0.2,2,0,0,0,
data\raw\train\IHC\03464_train_3+.png,6093.53564453125,0.08547891676425934,1,0.25,0,0,0,0,
data\raw\train\IHC\03465_train_3+.png,160356.390625,0.314812570810318,1,0.25,0,0,0,0,
data\raw\train\IHC\03466_train_3+.png,1172.7939453125,0.0927843302488327,1,0.25,0,0,0,0,
data\raw\train\IHC\03467_train_1+.png,152087.40625,0.14504185318946838,0,0.2,2,0,0,0,
data\raw\train\IHC\03468_train_2+.png,54.974586486816406,5.2427851187530905e-05,0,0.2,2,1,1,1,
data\raw\train\IHC\03469_train_2+.png,74887.3359375,0.10867191106081009,0,0.2,2,0,0,0,
data\raw\train\IHC\03470_train_2+.png,3534.289306640625,0.08304446190595627,0,0.2,2,0,0,0,
data\raw\train\IHC\03472_train_3+.png,179920.015625,0.17306141555309296,1,0.25,0,0,0,0,
data\raw\train\IHC\03473_train_0.png,52267.47265625,0.7696806192398071,0,0.2,2,0,0,0,
data\raw\train\IHC\03474_train_2+.png,318525.09375,0.6128806471824646,0,0.2,2,0,0,0,
data\raw\train\IHC\03475_train_3+.png,55126.26953125,1.429993987083435,1,0.25,0,0,0,0,
data\raw\train\IHC\03476_train_1+.png,424207.125,0.40455543994903564,0,0.2,2,0,0,0,
data\raw\train\IHC\03477_train_2+.png,10192.931640625,0.009720737114548683,0,0.2,2,0,1,0,
data\raw\train\IHC\03478_train_2+.png,106251.375,0.762724757194519,0,0.2,2,0,0,0,
data\raw\train\IHC\03479_train_3+.png,324040.1875,0.31453341245651245,1,0.25,0,0,0,0,
data\raw\train\IHC\03480_train_1+.png,43729.44140625,0.04170364513993263,0,0.2,2,0,1,0,
data\raw\train\IHC\03481_train_3+.png,1926.302001953125,0.008744709193706512,1,0.25,0,0,1,0,
data\raw\train\IHC\03483_train_2+.png,11851.3125,0.011302292346954346,0,0.2,2,0,1,0,
data\raw\train\IHC\03484_train_2+.png,14503.533203125,0.15256117284297943,0,0.2,2,0,0,0,
data\raw\train\IHC\03485_train_0.png,245956.40625,0.26819661259651184,0,0.2,2,0,0,0,
data\raw\train\IHC\03486_train_1+.png,7281.7353515625,0.006944403983652592,0,0.2,2,0,1,0,
data\raw\train\IHC\03487_train_3+.png,2385.243896484375,0.11647267639636993,1,0.25,0,0,0,0,
data\raw\train\IHC\03488_train_1+.png,155968.59375,0.4426562190055847,0,0.2,2,0,0,0,
data\raw\train\IHC\03489_train_2+.png,23413.744140625,0.24648381769657135,0,0.2,2,0,0,0,
data\raw\train\IHC\03490_train_3+.png,642780.125,0.6130028963088989,1,0.25,0,0,0,0,
data\raw\train\IHC\03491_train_1+.png,100796.296875,0.9653985500335693,0,0.2,2,0,0,0,
data\raw\train\IHC\03493_train_2+.png,958364.4375,0.9139675498008728,0,0.2,2,0,0,0,
data\raw\train\IHC\03494_train_2+.png,760383.1875,1.0020190477371216,0,0.2,2,0,0,0,
data\raw\train\IHC\03495_train_2+.png,91328.046875,0.648010790348053,0,0.2,2,0,0,0,
data\raw\train\IHC\03496_train_1+.png,1.9041601717617596e-07,1.8159486501329036e-13,0,0.2,2,1,1,1,
data\raw\train\IHC\03497_train_1+.png,156489.625,0.6860841512680054,0,0.2,2,0,0,0,
data\raw\train\IHC\03499_train_1+.png,96594.5625,0.8238552808761597,0,0.2,2,0,0,0,
data\raw\train\IHC\03500_train_1+.png,6694.296875,0.11144901812076569,0,0.2,2,0,0,0,
data\raw\train\IHC\03501_train_1+.png,302691.40625,0.28866901993751526,0,0.2,2,0,0,0,
data\raw\train\IHC\03502_train_2+.png,9137.6181640625,0.01770870015025139,0,0.2,2,0,1,0,
data\raw\train\IHC\03503_train_3+.png,481209.5625,0.4593118727207184,1,0.25,0,0,0,0,
data\raw\train\IHC\03504_train_3+.png,70520.109375,0.0672537311911583,1,0.25,0,0,0,0,
data\raw\train\IHC\03505_train_1+.png,730835.0,0.6969785690307617,0,0.2,2,0,0,0,
data\raw\train\IHC\03506_train_0.png,7122.77734375,0.6743776798248291,0,0.2,2,0,0,0,
data\raw\train\IHC\03507_train_2+.png,1324.254638671875,0.001262907637283206,0,0.2,2,0,1,0,
data\raw\train\IHC\03508_train_3+.png,177480.078125,0.877879798412323,1,0.25,0,0,0,0,
data\raw\train\IHC\03509_train_2+.png,9356.5009765625,0.008923054672777653,0,0.2,2,0,1,0,
data\raw\train\IHC\03511_train_3+.png,927.1785278320312,0.0008983025909401476,1,0.25,0,0,1,0,
data\raw\train\IHC\03512_train_2+.png,153749.8125,0.1466272473335266,0,0.2,2,0,0,0,
data\raw\train\IHC\03513_train_3+.png,60563.796875,0.057773951441049576,1,0.25,0,0,0,0,
data\raw\train\IHC\03514_train_2+.png,245646.46875,0.34415403008461,0,0.2,2,0,0,0,
data\raw\train\IHC\03515_train_1+.png,78460.4140625,0.7053382396697998,0,0.2,2,0,0,0,
data\raw\train\IHC\03516_train_3+.png,67070.96875,0.06452624499797821,1,0.25,0,0,0,0,
data\raw\train\IHC\03517_train_3+.png,157832.59375,0.15217825770378113,1,0.25,0,0,0,0,
data\raw\train\IHC\03518_train_3+.png,229.81617736816406,0.006377405487000942,1,0.25,0,1,1,1,
data\raw\train\IHC\03519_train_3+.png,5986.26611328125,0.018318332731723785,1,0.25,0,0,1,0,
data\raw\train\IHC\03520_train_2+.png,614192.875,0.5857399702072144,0,0.2,2,0,0,0,
data\raw\train\IHC\03521_train_2+.png,169592.84375,0.2701572775840759,0,0.2,2,0,0,0,
data\raw\train\IHC\03522_train_2+.png,118191.53125,0.7736313343048096,0,0.2,2,0,0,0,
data\raw\train\IHC\03523_train_1+.png,1164.2132568359375,0.0011102802818641067,0,0.2,2,0,1,0,
data\raw\train\IHC\03524_train_3+.png,31749.443359375,1.490934133529663,1,0.25,0,0,0,0,
data\raw\train\IHC\03525_train_3+.png,460519.375,0.6036534309387207,1,0.25,0,0,0,0,
data\raw\train\IHC\03527_train_2+.png,119440.3046875,0.11390715092420578,0,0.2,2,0,0,0,
data\raw\train\IHC\03528_train_2+.png,23450.671875,0.022364303469657898,0,0.2,2,0,1,0,
data\raw\train\IHC\03529_train_3+.png,736162.4375,0.7021234631538391,1,0.25,0,0,0,0,
data\raw\train\IHC\03530_train_3+.png,481675.40625,0.4629015028476715,1,0.25,0,0,0,0,
data\raw\train\IHC\03531_train_1+.png,614224.25,0.5857698917388916,0,0.2,2,0,0,0,
data\raw\train\IHC\03533_train_3+.png,476531.78125,0.4544561207294464,1,0.25,0,0,0,0,
data\raw\train\IHC\03535_train_2+.png,9.840824759521638e-07,9.384941825410498e-13,0,0.2,2,1,1,1,
data\raw\train\IHC\03536_train_2+.png,284745.96875,0.2715549170970917,0,0.2,2,0,0,0,
data\raw\train\IHC\03537_train_0.png,299758.0625,0.8470134735107422,0,0.2,2,0,0,0,
data\raw\train\IHC\03538_train_2+.png,65181.82421875,0.8763353824615479,0,0.2,2,0,0,0,
data\raw\train\IHC\03540_train_0.png,779941.625,1.5181522369384766,0,0.2,2,0,0,0,
data\raw\train\IHC\03541_train_3+.png,31516.0625,0.14716266095638275,1,0.25,0,0,0,0,
data\raw\train\IHC\03542_train_3+.png,445.40777587890625,0.00042705016676336527,1,0.25,0,1,1,1,
data\raw\train\IHC\03543_train_1+.png,2135580.5,2.0366482734680176,0,0.2,2,0,0,0,
data\raw\train\IHC\03544_train_3+.png,442.25543212890625,0.0004222617717459798,1,0.25,0,1,1,1,
data\raw\train\IHC\03545_train_2+.png,14279.228515625,0.5418444871902466,0,0.2,2,0,0,0,
data\raw\train\IHC\03546_train_2+.png,0.0005189343355596066,4.948943477245393e-10,0,0.2,2,1,1,1,
data\raw\train\IHC\03548_train_2+.png,118451.53125,0.21560947597026825,0,0.2,2,0,0,0,
data\raw\train\IHC\03549_train_2+.png,139846.6875,0.20855209231376648,0,0.2,2,0,0,0,
data\raw\train\IHC\03551_train_2+.png,479.1595153808594,0.0004569621232803911,0,0.2,2,1,1,1,
data\raw\train\IHC\03552_train_3+.png,7782.763671875,1.6622732877731323,1,0.25,0,0,0,0,
data\raw\train\IHC\03553_train_1+.png,4309.876953125,0.004110218957066536,0,0.2,2,0,1,0,
data\raw\train\IHC\03554_train_1+.png,395019.875,0.3767203092575073,0,0.2,2,0,0,0,
data\raw\train\IHC\03555_train_3+.png,247555.8125,0.23761609196662903,1,0.25,0,0,0,0,
data\raw\train\IHC\03556_train_1+.png,84928.9375,0.08099454641342163,0,0.2,2,0,0,0,
data\raw\train\IHC\03557_train_2+.png,62632.609375,0.2764858305454254,0,0.2,2,0,0,0,
data\raw\train\IHC\03558_train_2+.png,269410.09375,1.0790992975234985,0,0.2,2,0,0,0,
data\raw\train\IHC\03560_train_2+.png,179276.734375,0.17097161710262299,0,0.2,2,0,0,0,
data\raw\train\IHC\03561_train_2+.png,258531.65625,0.580051064491272,0,0.2,2,0,0,0,
data\raw\train\IHC\03562_train_2+.png,1687924.25,1.6097300052642822,0,0.2,2,0,0,0,
data\raw\train\IHC\03563_train_2+.png,30504.142578125,0.2084883749485016,0,0.2,2,0,0,0,
data\raw\train\IHC\03564_train_2+.png,1296.2030029296875,0.0012361555127426982,0,0.2,2,0,1,0,
data\raw\train\IHC\03565_train_2+.png,78851.9609375,0.3715156316757202,0,0.2,2,0,0,0,
data\raw\train\IHC\03566_train_3+.png,185016.25,0.17644524574279785,1,0.25,0,0,0,0,
data\raw\train\IHC\03567_train_2+.png,52293.31640625,0.04987079277634621,0,0.2,2,0,1,0,
data\raw\train\IHC\03568_train_2+.png,3675.3095703125,0.003505048342049122,0,0.2,2,0,1,0,
data\raw\train\IHC\03569_train_3+.png,92336.53125,0.1776556670665741,1,0.25,0,0,0,0,
data\raw\train\IHC\03570_train_2+.png,38799.99609375,0.0370025597512722,0,0.2,2,0,1,0,
data\raw\train\IHC\03571_train_2+.png,604088.125,0.5761033296585083,0,0.2,2,0,0,0,
data\raw\train\IHC\03572_train_2+.png,74222.75,0.843430757522583,0,0.2,2,0,0,0,
data\raw\train\IHC\03573_train_2+.png,42504.94140625,0.6761627197265625,0,0.2,2,0,0,0,
data\raw\train\IHC\03574_train_2+.png,20325.1171875,0.0850263237953186,0,0.2,2,0,0,0,
data\raw\train\IHC\03575_train_2+.png,80186.046875,0.656058132648468,0,0.2,2,0,0,0,
data\raw\train\IHC\03576_train_3+.png,86839.28125,0.16071824729442596,1,0.25,0,0,0,0,
data\raw\train\IHC\03577_train_2+.png,22318.751953125,0.2003910392522812,0,0.2,2,0,0,0,
data\raw\train\IHC\03578_train_3+.png,236232.28125,0.3763200640678406,1,0.25,0,0,0,0,
data\raw\train\IHC\03580_train_1+.png,721145.75,0.6877381801605225,0,0.2,2,0,0,0,
data\raw\train\IHC\03581_train_3+.png,1054.0758056640625,0.017530532553792,1,0.25,0,0,1,0,
data\raw\train\IHC\03582_train_1+.png,1032305.75,1.1323797702789307,0,0.2,2,0,0,0,
data\raw\train\IHC\03583_train_2+.png,243601.078125,0.2698783278465271,0,0.2,2,0,0,0,
data\raw\train\IHC\03584_train_1+.png,79394.625,0.07571661472320557,0,0.2,2,0,0,0,
data\raw\train\IHC\03585_train_2+.png,555918.125,1.2860853672027588,0,0.2,2,0,0,0,
data\raw\train\IHC\03586_train_3+.png,465602.65625,0.5918539762496948,1,0.25,0,0,0,0,
data\raw\train\IHC\03587_train_2+.png,1071509.125,1.021870732307434,0,0.2,2,0,0,0,
data\raw\train\IHC\03588_train_1+.png,35765.55859375,0.6728793978691101,0,0.2,2,0,0,0,
data\raw\train\IHC\03589_train_2+.png,0.0089985691010952,8.581704236121368e-09,0,0.2,2,1,1,1,
data\raw\train\IHC\03590_train_2+.png,1547.2745361328125,0.0014755959855392575,0,0.2,2,0,1,0,
data\raw\train\IHC\03591_train_0.png,1738.24951171875,0.10034344345331192,0,0.2,2,0,0,0,
data\raw\train\IHC\03592_train_0.png,793.9024658203125,0.22294369339942932,0,0.2,2,0,0,0,
data\raw\train\IHC\03593_train_2+.png,149303.875,0.6454039216041565,0,0.2,2,0,0,0,
data\raw\train\IHC\03594_train_1+.png,1870.6654052734375,0.0017840055515989661,0,0.2,2,0,1,0,
data\raw\train\IHC\03595_train_2+.png,25753.767578125,0.024560706689953804,0,0.2,2,0,1,0,
data\raw\train\IHC\03596_train_1+.png,184496.484375,0.8653478026390076,0,0.2,2,0,0,0,
data\raw\train\IHC\03597_train_2+.png,3580.4619140625,0.003414594568312168,0,0.2,2,0,1,0,
data\raw\train\IHC\03598_train_3+.png,461737.9375,0.44480982422828674,1,0.25,0,0,0,0,
data\raw\train\IHC\03599_train_2+.png,69872.4296875,0.17702803015708923,0,0.2,2,0,0,0,
data\raw\train\IHC\03600_train_2+.png,12945.87890625,0.01234615221619606,0,0.2,2,0,1,0,
data\raw\train\IHC\03602_train_3+.png,324751.71875,1.4014047384262085,1,0.25,0,0,0,0,
data\raw\train\IHC\03603_train_3+.png,321294.9375,0.3065156638622284,1,0.25,0,0,0,0,
data\raw\train\IHC\03604_train_3+.png,48096.76953125,0.32012438774108887,1,0.25,0,0,0,0,
data\raw\train\IHC\03605_train_2+.png,398280.21875,0.37982961535453796,0,0.2,2,0,0,0,
data\raw\train\IHC\03606_train_1+.png,19203.396484375,1.0571064949035645,0,0.2,2,0,0,0,
data\raw\train\IHC\03607_train_3+.png,204072.484375,0.19461868703365326,1,0.25,0,0,0,0,
data\raw\train\IHC\03608_train_3+.png,1041835.125,0.9958392977714539,1,0.25,0,0,0,0,
data\raw\train\IHC\03609_train_2+.png,443188.75,0.8772401809692383,0,0.2,2,0,0,0,
data\raw\train\IHC\03611_train_2+.png,3.068920850753784,2.9267509944475023e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\03612_train_2+.png,20998.28125,0.5465455651283264,0,0.2,2,0,0,0,
data\raw\train\IHC\03615_train_1+.png,939408.25,0.8958895206451416,0,0.2,2,0,0,0,
data\raw\train\IHC\03616_train_1+.png,248278.765625,0.2599007487297058,0,0.2,2,0,0,0,
data\raw\train\IHC\03617_train_1+.png,1896.7852783203125,0.0018089154036715627,0,0.2,2,0,1,0,
data\raw\train\IHC\03618_train_1+.png,17942.697265625,0.04718198999762535,0,0.2,2,0,1,0,
data\raw\train\IHC\03619_train_2+.png,215828.9375,0.2515474259853363,0,0.2,2,0,0,0,
data\raw\train\IHC\03620_train_3+.png,37348.640625,0.16249066591262817,1,0.25,0,0,0,0,
data\raw\train\IHC\03621_train_2+.png,343871.21875,0.5772915482521057,0,0.2,2,0,0,0,
data\raw\train\IHC\03622_train_2+.png,192059.3125,0.18316203355789185,0,0.2,2,0,0,0,
data\raw\train\IHC\03624_train_2+.png,27317.390625,1.2059060335159302,0,0.2,2,0,0,0,
data\raw\train\IHC\03625_train_3+.png,178421.84375,0.8250530362129211,1,0.25,0,0,0,0,
data\raw\train\IHC\03626_train_1+.png,60284.05078125,0.057491350919008255,0,0.2,2,0,0,0,
data\raw\train\IHC\03627_train_1+.png,5243.7373046875,0.1236497163772583,0,0.2,2,0,0,0,
data\raw\train\IHC\03628_train_0.png,1060729.25,1.440374493598938,0,0.2,2,0,0,0,
data\raw\train\IHC\03629_train_0.png,20981.1875,0.5169053077697754,0,0.2,2,0,0,0,
data\raw\train\IHC\03630_train_0.png,93523.5859375,0.997329592704773,0,0.2,2,0,0,0,
data\raw\train\IHC\03631_train_3+.png,1492.691162109375,0.001423698733560741,1,0.25,0,0,1,0,
data\raw\train\IHC\03632_train_1+.png,363173.375,0.3463491201400757,0,0.2,2,0,0,0,
data\raw\train\IHC\03633_train_2+.png,16795.01953125,0.01601697877049446,0,0.2,2,0,1,0,
data\raw\train\IHC\03634_train_2+.png,91741.796875,0.6154937148094177,0,0.2,2,0,0,0,
data\raw\train\IHC\03635_train_3+.png,353594.71875,0.39967527985572815,1,0.25,0,0,0,0,
data\raw\train\IHC\03636_train_2+.png,31983.0234375,0.030501388013362885,0,0.2,2,0,1,0,
data\raw\train\IHC\03637_train_1+.png,84114.7421875,0.7669524550437927,0,0.2,2,0,0,0,
data\raw\train\IHC\03638_train_2+.png,1767690.625,1.6858011484146118,0,0.2,2,0,0,0,
data\raw\train\IHC\03639_train_3+.png,174083.21875,0.1666770875453949,1,0.25,0,0,0,0,
data\raw\train\IHC\03640_train_2+.png,127323.8125,0.7090325355529785,0,0.2,2,0,0,0,
data\raw\train\IHC\03641_train_1+.png,10.336398124694824,9.857557415671181e-06,0,0.2,2,1,1,1,
data\raw\train\IHC\03643_train_1+.png,296658.65625,1.0642043352127075,0,0.2,2,0,0,0,
data\raw\train\IHC\03644_train_1+.png,664897.6875,0.7227643728256226,0,0.2,2,0,0,0,
data\raw\train\IHC\03645_train_3+.png,117605.8828125,0.38244321942329407,1,0.25,0,0,0,0,
data\raw\train\IHC\03646_train_2+.png,952.4878540039062,0.0009083632030524313,0,0.2,2,0,1,0,
